Title,Link,Views,Uploaded_by,Time_duration
"2020 Channel Update - Podcast, Channel Memberships & Microsoft Internship!",https://www.youtube.com/watch?v=6w3DSk94V2o,9.6K views,3 years ago,    8:17  
Pygame Tutorial - Creating Space Invaders,https://www.youtube.com/watch?v=Q-__8Xw9KTM,779K views,3 years ago,    1:56:03  
"My Remote Programming/YouTube Setup - $25,000 Worth of Tech & Equipment",https://www.youtube.com/watch?v=x-7bntZ2cJ8,22K views,3 years ago,    10:01  
20 Python Tips and Tricks - Why We Love Python,https://www.youtube.com/watch?v=sbtbIqEG4nI,53K views,3 years ago,    18:49  
Python Socket Programming Tutorial,https://www.youtube.com/watch?v=3QiPPX-KeSc,928K views,3 years ago,    49:43  
An Introduction to Software Design - With Python,https://www.youtube.com/watch?v=-njsRb8Tn70,499K views,3 years ago,    34:05  
Python Object Oriented Programming (OOP) - For Beginners,https://www.youtube.com/watch?v=JeznW_7DlB0,3M views,3 years ago,    53:06  
Quarantine Coding - 5 Programming Project Ideas,https://www.youtube.com/watch?v=II7UCUbxOus,687K views,3 years ago,    11:47  
Starting a YouTube Channel in 2020,https://www.youtube.com/watch?v=NtSX-UNLvlQ,10K views,3 years ago,    9:27  
Top 18 Most Useful Python Modules,https://www.youtube.com/watch?v=Vi9Y9AL13Rc,898K views,3 years ago,    10:50  
Threading Tutorial #2 - Implementing Threading in Python 3 (Examples),https://www.youtube.com/watch?v=cdPZ1pJACMI,140K views,3 years ago,    13:42  
"Threading Tutorial #1 - Concurrency, Threading and Parallelism Explained",https://www.youtube.com/watch?v=olYdb0DdGtM,183K views,3 years ago,    11:34  
BrainF*ck Programming Tutorial - Can You Code in BrainF*ck?,https://www.youtube.com/watch?v=G-tuXeMyb58,55K views,3 years ago,    27:33  
Expert Python Tutorial #6 - Context Managers,https://www.youtube.com/watch?v=Lv1treHIckI,64K views,3 years ago,    16:38  
The 5 Best Python IDE's and Editors,https://www.youtube.com/watch?v=eXinDi55iOk,1M views,3 years ago,    7:21  
Expert Python Tutorial #5 - Generators,https://www.youtube.com/watch?v=2eiFCQ-YAf4,74K views,3 years ago,    13:58  
Expert Python Tutorial #4 - Decorators,https://www.youtube.com/watch?v=tfCz563ebsU,103K views,3 years ago,    16:17  
"How to PASS a Coding Interview - Tips, Advice & Resources",https://www.youtube.com/watch?v=ckW4cUqui_w,96K views,3 years ago,    20:58  
Top Programming Languages to Learn in 2020,https://www.youtube.com/watch?v=yMhVCsXcItI,125K views,3 years ago,    13:26  
Expert Python Tutorial #3 - Metaclasses & How Classes Really Work,https://www.youtube.com/watch?v=NAQEj-c2CI8,138K views,3 years ago,    20:41  
Expert Python Tutorial #2 - Dunder/Magic Methods & The Python Data Model,https://www.youtube.com/watch?v=z11P9sojHuM,125K views,3 years ago,    14:47  
Expert Python Tutorial #1 - Overview of Python & How it Works,https://www.youtube.com/watch?v=mclfteWlT2Q,323K views,3 years ago,    19:10  
My Thoughts on Linux - The Pros and Cons,https://www.youtube.com/watch?v=AigDGDA8NHk,52K views,3 years ago,    11:56  
HACKATHON Project - What We Built in 24 Hours...,https://www.youtube.com/watch?v=8gNTyr1DXc4,163K views,3 years ago,    14:56  
Ordering a Pizza with Python - Tutorial 5 - Ordering the Pizza,https://www.youtube.com/watch?v=IuiG3MUzcIE,16K views,3 years ago,    12:06  
The Problems With a Computer Science Degree,https://www.youtube.com/watch?v=SDGUhxZorF4,50K views,3 years ago,    11:06  
Ordering a Pizza with Python - Tutorial 4 - Payment Information,https://www.youtube.com/watch?v=1cCai6JC_dQ,7.7K views,3 years ago,    10:41  
Ordering a Pizza with Python - Tutorial 3 - Creating an Order,https://www.youtube.com/watch?v=XdL2cESAYrs,12K views,3 years ago,    13:08  
Ordering a Pizza with Python - Tutorial 2 - Looking at the Menu,https://www.youtube.com/watch?v=Cxk5NBOBT7o,11K views,3 years ago,    8:32  
Ordering a Pizza with Python - Tutorial 1 - Exploring the API,https://www.youtube.com/watch?v=J_ud6KxX_s0,57K views,3 years ago,    15:23  
JavaScript for Beginners #16 - Mutability,https://www.youtube.com/watch?v=DCJVYbu0MUQ,12K views,3 years ago,    13:44  
5 Tips for Computer Science Students,https://www.youtube.com/watch?v=l8QSG4rTnjg,147K views,3 years ago,    13:27  
JavaScript for Beginners #15 - Maps,https://www.youtube.com/watch?v=QtLbuFUI1I4,12K views,3 years ago,    11:49  
JavaScript for Beginners #14 - Sets,https://www.youtube.com/watch?v=iz2JoVLmXn0,11K views,3 years ago,    12:00  
The Python Walrus Operator - New in Python 3.8,https://www.youtube.com/watch?v=XLIHPU_jxUY,126K views,3 years ago,    6:49  
JavaScript for Beginners #13 - For Of /For Each Loops,https://www.youtube.com/watch?v=uEKDSLwf2Gw,11K views,3 years ago,    7:43  
JavaScript for Beginners #12 - For Loops,https://www.youtube.com/watch?v=0W_loZstWMg,11K views,3 years ago,    10:15  
JavaScript for Beginners #11 - While Loops,https://www.youtube.com/watch?v=hEzkm9wuNbY,11K views,3 years ago,    10:15  
JavaScript for Beginners #10 - Arrays,https://www.youtube.com/watch?v=wGf4-6WraDE,13K views,3 years ago,    8:35  
Standing Out as a Student Developer - Tips from an Ex-Facebook Engineer,https://www.youtube.com/watch?v=0c8VLtIhQgs,14K views,3 years ago,    17:19  
Good Programming Projects (With an Ex-Google Engineer),https://www.youtube.com/watch?v=pjJuqWWqEDI,169K views,3 years ago,    19:18  
University House Tour - Living With 6 Guys,https://www.youtube.com/watch?v=eE-Spyy90qA,23K views,3 years ago,    4:42  
JavaScript for Beginners #9 - String Methods and Manipulation,https://www.youtube.com/watch?v=nnk-aHggi0Q,17K views,3 years ago,    9:45  
Python Resume Projects - You Can Finish in a Weekend,https://www.youtube.com/watch?v=jl5yUEdekEM,1.4M views,3 years ago,    10:38  
JavaScript for Beginners #8 - Switch Statements,https://www.youtube.com/watch?v=xDY1TTM9sGs,35K views,3 years ago,    10:25  
"JavaScript for Beginners #7 - If, Else If, Else",https://www.youtube.com/watch?v=rjLHje_SkE4,33K views,3 years ago,    10:41  
Python Coding Interview Practice - Difficulty: Medium,https://www.youtube.com/watch?v=rcGQxs7STvk,32K views,3 years ago,    25:13  
JavaScript for Beginners #6 - Introduction to Functions,https://www.youtube.com/watch?v=JcKse_OhnfQ,23K views,3 years ago,    12:04  
JavaScript for Beginners #5 - Conditions and Booleans,https://www.youtube.com/watch?v=M7oBYzBJeFY,21K views,3 years ago,    15:20  
JavaScript for Beginners #4 - Logical and Assignment Operators,https://www.youtube.com/watch?v=Fk1ERg6xpAg,24K views,3 years ago,    13:58  
Software Engineering Final Project - Android App Development,https://www.youtube.com/watch?v=j6GdOEKA580,29K views,3 years ago,    10:00  
JavaScript for Beginners #3 - Variables and Data Types,https://www.youtube.com/watch?v=XWo3YUblZxk,36K views,3 years ago,    12:55  
"JavaScript for Beginners #2 -  Modifying HTML Elements (getElementByID, innerHTML etc. )",https://www.youtube.com/watch?v=SrSBhuuuIsg,131K views,3 years ago,    11:26  
"JavaScript For Beginners #1 - Environment Setup and ""Hello World!""",https://www.youtube.com/watch?v=ykoxwrm0Seo,106K views,3 years ago,    11:37  
Python Coding Interview Practice - Difficulty: Hard,https://www.youtube.com/watch?v=TgCKJU3JvO4,121K views,3 years ago,    22:05  
The Pros and Cons of Python,https://www.youtube.com/watch?v=Ou_hSDxzjMI,26K views,3 years ago,    12:43  
Python Coding Interview Preparation - For Beginners,https://www.youtube.com/watch?v=RNRmh9hMmtA,53K views,3 years ago,    14:23  
Python Machine Learning & AI Mega Course - Learn 4 Different Areas of ML & AI,https://www.youtube.com/watch?v=WFr2WgN9_xE,406K views,3 years ago,    7:34:13  
How to Deploy a Flask App to a Linux Server,https://www.youtube.com/watch?v=YFBRVJPhDGY,150K views,3 years ago,    22:12  
Tips for Young Programmers,https://www.youtube.com/watch?v=ew7kP57GzKA,41K views,3 years ago,    8:32  
Flask Tutorial #10 - Blueprints & Using Multiple Python Files,https://www.youtube.com/watch?v=WteIH6J9v64,132K views,3 years ago,    13:09  
"Flask Tutorial #9 - Static Files (Custom CSS, Images & Javascript)",https://www.youtube.com/watch?v=tXpFERibRaU,152K views,3 years ago,    10:47  
The Different Types of Machine Learning Explained,https://www.youtube.com/watch?v=KyGFVrcuMZM,13K views,4 years ago,    12:41  
"Flask Tutorial #8 - Adding, Deleting & Updating Users w/ SQLAlchemy",https://www.youtube.com/watch?v=1nxzOrLWiic,118K views,4 years ago,    12:29  
Flask Tutorial #7 - Using SQLAlchemy Database,https://www.youtube.com/watch?v=uZnp21fu8TQ,199K views,4 years ago,    14:17  
Flask Tutorial #6 - Message Flashing,https://www.youtube.com/watch?v=qbnqNWXf_tU,136K views,4 years ago,    9:27  
A Proper Programming Setup (Computer Science Student Desk Setup),https://www.youtube.com/watch?v=AEbmDrf8m-k,288K views,4 years ago,    11:17  
Flask Tutorial #5 - Sessions,https://www.youtube.com/watch?v=iIhAfX4iek0,238K views,4 years ago,    13:51  
Flask Tutorial #4 - HTTP Methods (GET/POST) & Retrieving Form Data,https://www.youtube.com/watch?v=9MHYHgh4jYc,407K views,4 years ago,    11:06  
Why is Python so Slow?,https://www.youtube.com/watch?v=x2IQP8iug3c,528K views,4 years ago,    10:44  
Flask Tutorial #3 - Adding Bootstrap and Template Inheritance,https://www.youtube.com/watch?v=4nzI4RKwb5I,280K views,4 years ago,    12:11  
Flask Tutorial #2 - HTML Templates,https://www.youtube.com/watch?v=xIgPMguqyws,398K views,4 years ago,    13:43  
Flask Tutorial #1 - How to Make Websites with Python,https://www.youtube.com/watch?v=mqhxxeeTbu0,992K views,4 years ago,    10:36  
Peakago Laptop Review - Is 7 Inches Enough?,https://www.youtube.com/watch?v=6Wz5yVDDU3Q,12K views,4 years ago,    7:08  
How to Code Faster - 5 Tips to Increase Your Productivity,https://www.youtube.com/watch?v=mlfO0FBb6eY,126K views,4 years ago,    13:35  
Coding Interview Question & Solution (Python) - Water Trapped Between Pipes,https://www.youtube.com/watch?v=N3GH3ftUgNc,7.8K views,4 years ago,    13:18  
How to Host a MySQL Server on Linux,https://www.youtube.com/watch?v=WltqUaqxBH8,60K views,4 years ago,    17:27  
Python MySQL Tutorial - Foreign Keys & Relating Tables,https://www.youtube.com/watch?v=f7oYCzKuv-w,75K views,4 years ago,    16:57  
Python MySQL Tutorial - Selecting Data & Altering Tables,https://www.youtube.com/watch?v=kUBGiABFFHc,60K views,4 years ago,    11:28  
"Python MySQL Tutorial - Creating Tables, Inserting & Selecting",https://www.youtube.com/watch?v=91iNR0eG8kE,186K views,4 years ago,    14:07  
Python MySQL Tutorial - Setup & Basic Queries (w/ MySQL Connector),https://www.youtube.com/watch?v=3vsC05rxZ8c,331K views,4 years ago,    13:10  
__eq__ & is vs == | Python Quick Tips,https://www.youtube.com/watch?v=4ethYataA2o,12K views,4 years ago,    6:47  
Help and Dir Functions - Python Quick Tips,https://www.youtube.com/watch?v=jjh_P5wg-ww,7.4K views,4 years ago,    2:53  
Zip Function - Python Quick Tips,https://www.youtube.com/watch?v=ALWe-tbrzQU,11K views,4 years ago,    3:15  
How to Get Started with Machine Learning & AI,https://www.youtube.com/watch?v=nl7kDPYD20A,693K views,4 years ago,    10:32  
Tuple Decomposition - Python Quick Tips,https://www.youtube.com/watch?v=dLVTBImEEXA,4.8K views,4 years ago,    1:32  
List Comprehension - Python Quick Tips,https://www.youtube.com/watch?v=zkMy1j-0yh4,8.5K views,4 years ago,    3:03  
Swap Variables Values in One Line - Python Quick Tips,https://www.youtube.com/watch?v=PoVnDZw3dDY,5.8K views,4 years ago,    1:08  
Machine Learning Projects for Beginners (Datasets Included),https://www.youtube.com/watch?v=BOhgGA7Eu5E,369K views,4 years ago,    6:58  
How to Host a Minecraft Server on Ubuntu (For Free!),https://www.youtube.com/watch?v=9H707dLSlfg,35K views,4 years ago,    18:38  
f Strings - Python Quick Tips,https://www.youtube.com/watch?v=0fq69_9iEqc,8.6K views,4 years ago,    1:46  
Python Voice Assistant Tutorial #9 - Waking the Assistant,https://www.youtube.com/watch?v=8iD91RzuHSc,51K views,4 years ago,    8:06  
Python For Else Statement - Python Quick Tips,https://www.youtube.com/watch?v=a2cKbsCpD-o,6.6K views,4 years ago,    3:08  
Python Enumerate Function - Python Quick Tips,https://www.youtube.com/watch?v=-MZiQaNI0QA,91K views,4 years ago,    2:51  
Python Splat/Unpack Operator - Python Quick Tips,https://www.youtube.com/watch?v=9LrtOJTnwJE,9.8K views,4 years ago,    3:36  
How to Convert Number to Binary In Python (bin() Function) - Python Quick Tips,https://www.youtube.com/watch?v=MIqvaX_Q0c8,26K views,4 years ago,    2:36  
Python Voice Assistant Tutorial #8 - Opening Programs/Applications,https://www.youtube.com/watch?v=H9ZJ1uT8RFw,31K views,4 years ago,    9:30  
How to Host a Python Socket Server Online (For Free),https://www.youtube.com/watch?v=KQasIwElg3w,78K views,4 years ago,    21:12  
BenQ Screen Bar Plus Review - AND E-READING LAMP GIVEAWAY!!,https://www.youtube.com/watch?v=JrlVfhBXXDE,2.6K views,4 years ago,    7:17  
Python Voice Assistant Tutorial #7 - Speaking Events (With Pyttsx3),https://www.youtube.com/watch?v=EyDkBP05eKc,28K views,4 years ago,    11:12  
Python Voice Assistant Tutorial #6 - Google Calendar Events on a Specific Day,https://www.youtube.com/watch?v=rTbePMu_hVY,18K views,4 years ago,    10:22  
Python Voice Assistant Tutorial #5 - Date from Speech P2,https://www.youtube.com/watch?v=TsFd1qh9D6c,19K views,4 years ago,    10:35  
Python Voice Assistant Tutorial #4 - Date from Speech,https://www.youtube.com/watch?v=c3rNZ-GlQlw,28K views,4 years ago,    10:45  
Python Voice Assistant Tutorial #3 - Setting up Google Calendar API,https://www.youtube.com/watch?v=l131g38hheM,50K views,4 years ago,    10:29  
Python Voice Assistant Tutorial #2 - Getting Microphone Input,https://www.youtube.com/watch?v=zqEoTxkh95M,109K views,4 years ago,    6:50  
Python Voice Assistant Tutorial #1 - Playing Sound with gTTS (Google Text to Speech),https://www.youtube.com/watch?v=-AzGZ_CHzJk,178K views,4 years ago,    8:47  
"Binary Search Tree Tutorial - Traversal, Creation and More",https://www.youtube.com/watch?v=edfGASf_QxE,30K views,4 years ago,    32:30  
5 Intermediate Python Projects,https://www.youtube.com/watch?v=o5sb8ehRSYA,413K views,4 years ago,    7:49  
Python Flappy Bird AI Tutorial (with NEAT) - Finishing Touches and Testing,https://www.youtube.com/watch?v=NPbHUyVDYDw,86K views,4 years ago,    17:09  
Python Flappy Bird AI Tutorial (with NEAT) - Implementing NEAT/Creating Fitness Function,https://www.youtube.com/watch?v=wQWWzBHUJWM,74K views,4 years ago,    15:39  
Python Flappy Bird AI Tutorial (with NEAT) - NEAT Configuration and Explanation,https://www.youtube.com/watch?v=MPFWsRjDmnU,95K views,4 years ago,    20:22  
Python Flappy Bird AI Tutorial (with NEAT) - Finishing the Graphics,https://www.youtube.com/watch?v=SYqQ5oddgcw,69K views,4 years ago,    11:52  
Python Flappy Bird AI Tutorial (with NEAT) - Pixel Perfect Collision w/ Pygame,https://www.youtube.com/watch?v=1xkykD5Olok,89K views,4 years ago,    19:21  
Python Flappy Bird AI Tutorial (with NEAT) - Moving Birds,https://www.youtube.com/watch?v=ps55secj7iU,163K views,4 years ago,    18:27  
Python Flappy Bird AI Tutorial (with NEAT) - Creating the Bird,https://www.youtube.com/watch?v=MMxFDaIOHsE,2.3M views,4 years ago,    12:55  
Doubly Linked List Tutorial - What is a Doubly Linked List?,https://www.youtube.com/watch?v=3RzC2NrCO24,7.5K views,4 years ago,    16:39  
Circular Linked List Tutorial - Why Use a Circular List?,https://www.youtube.com/watch?v=gztwNv4o_9E,17K views,4 years ago,    11:19  
Singly Linked Lists Tutorial - What is a Linked List?,https://www.youtube.com/watch?v=HB7TcYklBHY,37K views,4 years ago,    13:31  
AI Teaches Itself to Play Flappy Bird - Using NEAT Python!,https://www.youtube.com/watch?v=OGHA-elMrxI,135K views,4 years ago,    10:16  
Array Data Structure Tutorial - Array Time Complexity,https://www.youtube.com/watch?v=B2KusJcbVIg,24K views,4 years ago,    6:32  
Stack Data Structure Tutorial - What is a Stack?,https://www.youtube.com/watch?v=EHff0DLktJs,15K views,4 years ago,    9:09  
Queue Data Structure Tutorial - What is a Queue?,https://www.youtube.com/watch?v=1j2gWyY5CK4,26K views,4 years ago,    6:55  
BenQ E-Reading Lamp Review - The Most Expensive Lamp I've Ever Seen.,https://www.youtube.com/watch?v=K-HouEVT7q4,8.9K views,4 years ago,    7:24  
PyQt5 Tutorial - Containers (GroupBoxes and Frames),https://www.youtube.com/watch?v=_K_QIx1KGuA,95K views,4 years ago,    6:24  
5 Python Projects for Beginners,https://www.youtube.com/watch?v=1HHRWg--Ce4,689K views,4 years ago,    5:31  
PyQt5 Tutorial - ComboBoxes with Examples,https://www.youtube.com/watch?v=crJVzc5Ct_s,110K views,4 years ago,    11:45  
Behind the Scenes of Tech With Tim,https://www.youtube.com/watch?v=nHuHpVqtYOM,5.3K views,4 years ago,    12:32  
PyQt5 Tutorial - QMessageBox and Popup Windows,https://www.youtube.com/watch?v=GkgMTyiLtWk,136K views,4 years ago,    9:13  
I coded Agar.io with Python (Using Sockets/Networking and Pygame),https://www.youtube.com/watch?v=SR8xeaRXLcg,68K views,4 years ago,    10:38  
PyQt5 Tutorial - Images and QPixmap,https://www.youtube.com/watch?v=D0iCHFXHb_g,149K views,4 years ago,    6:40  
"PyQt5 Tutorial - MenuBar (Shortcuts, Status Bar and Triggers)",https://www.youtube.com/watch?v=HYV81L7qd6M,227K views,4 years ago,    11:23  
PyQt5 Tutorial - How to Use Qt Designer,https://www.youtube.com/watch?v=FVpho_UiDAY,713K views,4 years ago,    10:53  
PyQt5 Tutorial - Buttons and Events (Signals),https://www.youtube.com/watch?v=-2uyzAqefyE,339K views,4 years ago,    9:58  
PyQt5 Tutorial - Setup and a Basic GUI Application,https://www.youtube.com/watch?v=Vde5SH8e1OQ,924K views,4 years ago,    10:30  
How I Learned Programming,https://www.youtube.com/watch?v=8T0XIQBeZwo,146K views,4 years ago,    11:14  
15 Python Projects in Under 15 Minutes (Code Included),https://www.youtube.com/watch?v=OXi4T58PwdM,2M views,4 years ago,    12:37  
How to Fix PyCharm Import Error and Setup Your Interpreter,https://www.youtube.com/watch?v=RvbUqf3Tb1s,514K views,4 years ago,    9:47  
Python MongoDB Tutorial using PyMongo,https://www.youtube.com/watch?v=rE_bJl2GAY8,220K views,4 years ago,    21:24  
How to Stream Video from Raspberry Pi Camera to Any PC - Using Python Sockets,https://www.youtube.com/watch?v=bWwZF_zVf00,75K views,4 years ago,    10:15  
Python Face Recognition Tutorial w/ Code Download,https://www.youtube.com/watch?v=D5xqcGk6LEc,193K views,4 years ago,    9:23  
How to Take Photos and Videos with Raspberry Pi Camera Module,https://www.youtube.com/watch?v=nx8gDSS1vO4,75K views,4 years ago,    11:13  
How to Use a PIR Motion Sensor with Raspberry Pi,https://www.youtube.com/watch?v=Tw0mG4YtsZk,101K views,4 years ago,    12:24  
Raspberry Pi Tutorial (Model B+) - Using a Breadboard and LED’s,https://www.youtube.com/watch?v=6Hau75Zkpj4,46K views,4 years ago,    14:05  
My Computer Science Projects/Assignments - First Year (Python & Java),https://www.youtube.com/watch?v=E9jV1otS8fA,38K views,4 years ago,    14:20  
Python Chat Bot Tutorial - AI Chatbot with Deep Learning (BONUS),https://www.youtube.com/watch?v=jBXAi-Vm_-g,91K views,4 years ago,    8:49  
Python Chat Bot Tutorial - AI ChatBot with Deep Learning (Part 4),https://www.youtube.com/watch?v=ICL7VRKvS_A,99K views,4 years ago,    16:33  
Python Chat Bot Tutorial - Chatbot with Deep Learning (Part 3),https://www.youtube.com/watch?v=PzzHOvpqDYs,129K views,4 years ago,    12:26  
Python Chat Bot Tutorial - Chatbot with Deep Learning (Part 2),https://www.youtube.com/watch?v=ON5pGUJDNow,158K views,4 years ago,    12:41  
Python Chat Bot Tutorial - Chatbot with Deep Learning (Part 1),https://www.youtube.com/watch?v=wypVcNIH6D4,823K views,4 years ago,    16:11  
How to Install TensorFlow GPU on Linux,https://www.youtube.com/watch?v=zTGrt1oyul4,28K views,4 years ago,    5:57  
Tensorflow 2.0 Tutorial - Saving & Loading Models - Text Classification P4,https://www.youtube.com/watch?v=Xmga_snTFBs,27K views,4 years ago,    14:59  
Programming Tips for Beginners,https://www.youtube.com/watch?v=sGjkCIm10C4,64K views,4 years ago,    12:35  
TensorFlow 2.0 Tutorial -  Training the Model - Text Classification P3,https://www.youtube.com/watch?v=IpYmz3_BUM0,23K views,4 years ago,    10:25  
Tensorflow 2.0 Tutorial - What is an Embedding Layer? Text Classification P2,https://www.youtube.com/watch?v=qpb_39IjZA0,40K views,4 years ago,    14:30  
Python Neural Networks - Tensorflow 2.0 Tutorial - Text Classification P1,https://www.youtube.com/watch?v=k-_pWoy2fb4,44K views,4 years ago,    21:39  
Python Neural Networks - Tensorflow 2.0 Tutorial -  Using the Model to Make Predictions,https://www.youtube.com/watch?v=RqLD1INA_cQ,48K views,4 years ago,    10:30  
Python Neural Networks - Tensorflow 2.0 Tutorial - Creating a Model,https://www.youtube.com/watch?v=cvNtZqphr6A,63K views,4 years ago,    17:41  
Python Neural Networks - Tensorflow 2.0 Tutorial - Loading & Looking at Data,https://www.youtube.com/watch?v=wu9IH1Xvdd4,57K views,4 years ago,    13:23  
Python Neural Networks - Tensorflow 2.0 Tutorial - What is a Neural Network?,https://www.youtube.com/watch?v=OS0Ddkle0o4,137K views,4 years ago,    27:02  
Django Tutorial - User Specific Pages/Access,https://www.youtube.com/watch?v=SyhQDQ5Q6Js,65K views,4 years ago,    14:14  
"Django Tutorial - Login, Logout and User Authentication",https://www.youtube.com/watch?v=z4lfVsb_7MA,115K views,4 years ago,    13:44  
Django Tutorial - User Registration & Sign Up Page,https://www.youtube.com/watch?v=Ev5xgwndmfc,101K views,4 years ago,    25:18  
Programming Problem #9 - Tower of Hanoi,https://www.youtube.com/watch?v=ZFZ10MF_uVo,16K views,4 years ago,    15:28  
Django Tutorial - How to Add Bootstrap,https://www.youtube.com/watch?v=0mCZdemSsbs,77K views,4 years ago,    14:48  
Django Tutorial - How to Add a Sidebar,https://www.youtube.com/watch?v=914JH3t64Kg,38K views,4 years ago,    9:55  
Django Tutorial - Custom Forms,https://www.youtube.com/watch?v=9jDEnSm4nt8,52K views,4 years ago,    14:33  
Django Tutorial - Simple Forms,https://www.youtube.com/watch?v=vM9mcWr1RMg,68K views,4 years ago,    21:56  
"University Room Tour + $12,000 PC Setup",https://www.youtube.com/watch?v=u1rCAKyuK6Y,13K views,4 years ago,    9:44  
Programming Problem #8 - Tree Data Structure Traversal,https://www.youtube.com/watch?v=zoQjMMa73WI,2.6K views,4 years ago,    22:50  
Django Tutorial - Templates & Custom HTML,https://www.youtube.com/watch?v=b0CgA_Ap_Mc,95K views,4 years ago,    27:52  
Django Tutorial - Admin Dashboard,https://www.youtube.com/watch?v=dTXyCGVmjL8,56K views,4 years ago,    9:19  
Django Tutorial - SQLite3 DataBase Tutorial,https://www.youtube.com/watch?v=UxTwFMZ4r5k,157K views,4 years ago,    22:49  
"Django Tutorial - Setup, Installation and Page Navigation",https://www.youtube.com/watch?v=Z4D3M-NSN58,243K views,4 years ago,    20:28  
Git Tutorial for Beginners - GitHub Version Control,https://www.youtube.com/watch?v=PWqS4NBhEY8,73K views,4 years ago,    24:38  
Programming Problem #7 - Tandem Bicycle (Intermediate),https://www.youtube.com/watch?v=rsiXfs0zCqQ,2.6K views,4 years ago,    11:41  
Python Sudoku Solver Tutorial p.3 - Building a GUI (with pygame),https://www.youtube.com/watch?v=_Z9Mz2V-Mig,62K views,4 years ago,    7:19  
How I Learned to Program at 12 Years Old,https://www.youtube.com/watch?v=V-5d87ESdWg,20K views,4 years ago,    9:04  
Python Sudoku Solver Tutorial with Backtracking p.2,https://www.youtube.com/watch?v=lK4N8E6uNr4,135K views,4 years ago,    17:43  
Python Sudoku Solver Tutorial with Backtracking p.1,https://www.youtube.com/watch?v=eqUwSA0xI-s,264K views,4 years ago,    17:31  
Programming Problem #6 - Maze Traversal (Advanced),https://www.youtube.com/watch?v=6EM3hSJeTNU,3.5K views,4 years ago,    20:59  
BigO Notation & Time Complexity Tutorial (Code Efficiency & Algorithm Analysis),https://www.youtube.com/watch?v=goWkNKHXkMg,13K views,4 years ago,    45:42  
Programming Problem #5 -  String Compression/Encryption (Intermediate),https://www.youtube.com/watch?v=mWU7t6Wu9sM,2.1K views,4 years ago,    13:53  
Why You Should STOP Using an IDE (Integrated Development Environment),https://www.youtube.com/watch?v=XHPTq56U06Q,593K views,4 years ago,    6:51  
How to Send an Email with Python,https://www.youtube.com/watch?v=YJagw7GfZcE,26K views,4 years ago,    7:17  
Programming Problem #4 - A Set of Beginner Coding Problems & Solutions,https://www.youtube.com/watch?v=_EXBRQxM8O0,4.9K views,4 years ago,    14:54  
Python Multithreading Tutorial #3 - Synchronizing & Locking Threads,https://www.youtube.com/watch?v=SDAkQq17S2Q,40K views,4 years ago,    8:55  
Python Multithreading Tutorial #2 - How to Create New Threads,https://www.youtube.com/watch?v=CHS5cGrUWFs,16K views,4 years ago,    10:39  
Python Multithreading Tutorial #1 - What is a Thread?,https://www.youtube.com/watch?v=GFfMuyNUnDs,35K views,4 years ago,    11:58  
Python Google Sheets API Tutorial - 2019,https://www.youtube.com/watch?v=cnPlKLEGR7E,219K views,4 years ago,    13:00  
Python Online Game Tutorial #9 - Online Rock Paper Scissors p.4,https://www.youtube.com/watch?v=J2wEhFfRRco,27K views,4 years ago,    14:54  
Python Online Game Tutorial #8 - Online Rock Paper Scissors p.3,https://www.youtube.com/watch?v=nfQIciZbrxE,12K views,4 years ago,    16:45  
Python Online Game Tutorial #7 - Online Rock Paper Scissors p.2,https://www.youtube.com/watch?v=VV31Z-H075M,15K views,4 years ago,    18:04  
Python Online Game Tutorial #6 - Online Rock Paper Scissors p.1,https://www.youtube.com/watch?v=Jr02fUyO5Qo,30K views,4 years ago,    18:33  
How Hard is Computer Science - My Computer Science Degree (First Year),https://www.youtube.com/watch?v=AKetBTpL-Xk,131K views,4 years ago,    13:20  
Python Online Game Tutorial #5 - Sending Objects With Pickle!,https://www.youtube.com/watch?v=UIlO7TbwrBE,27K views,4 years ago,    12:27  
Python Online Game Tutorial #4 - Connecting Multiple Clients,https://www.youtube.com/watch?v=F257x_E6H4k,42K views,4 years ago,    19:28  
Python Online Game Tutorial #3 - Sending & Receiving Information From Server,https://www.youtube.com/watch?v=qbL4hPWcnFM,40K views,4 years ago,    11:17  
Python Online Game Tutorial #2 - Creating a Server,https://www.youtube.com/watch?v=_whymdfq-R4,54K views,4 years ago,    17:35  
Python Online Game Tutorial #1 - Creating a Client Using Sockets,https://www.youtube.com/watch?v=_fx7FQ3SP0U,133K views,4 years ago,    18:02  
"10,000 Subsriber Q&A - How I Learned to Program??",https://www.youtube.com/watch?v=53Fdn4Hh_J8,3.5K views,4 years ago,    10:27  
I tried coding for 24 hours straight - Creating Online Multiplayer Chess with Python,https://www.youtube.com/watch?v=4twKNHypPN8,62K views,4 years ago,    6:43  
Anaconda Tutorial 2019 - Python Virtual Environment Manager,https://www.youtube.com/watch?v=mIB7IZFCE_k,206K views,4 years ago,    10:20  
Python Path Finding Tutorial - Breadth First Search Algorithm,https://www.youtube.com/watch?v=hettiSrJjM4,133K views,4 years ago,    17:34  
Python Kivy GUI Example & Source Code,https://www.youtube.com/watch?v=QQlOCWEhmrM,181K views,4 years ago,    13:18  
Kivy Tutorial #10 - Creating a Popup Window,https://www.youtube.com/watch?v=PpLuyOzCKTQ,130K views,4 years ago,    7:21  
